"word_id","word","part_of_speech","definition","synonyms","letters","count","difficulty","example_sentences"
"2269","arterialize","verb","change venous blood into arterial blood","arterialise","11","3008","0.690475961259993",""
"2270","arteriosclerosis","noun","sclerosis of the arterial walls","arterial sclerosis, coronary-artery disease, hardening of the arteries, induration of the arteries","16","2201520","0.80935373380939",""
"2271","arthritic","adjective","of or pertaining to arthritis","creaky, rheumatic, rheumatoid, rheumy","9","1073717","0.64277419579621",""
"2272","arthropod","noun","invertebrate having jointed limbs and a segmented body with an exoskeleton made of chitin","","9","966401","0.642782486515935",""
"2273","artiste","noun","a public performer (a dancer or singer)","","7","332907","0.595212379606578",""
"2274","artificially","adverb","not according to nature; not by natural means","by artificial means, unnaturally","12","7732441","0.713688346128137",""
"2275","arytaenoid","noun","either of two small cartilages at the back of the larynx to which the vocal folds are attached","arytenoid, arytenoid cartilage","10","8471","0.666666015405277",""
"2276","ashur","noun","an ancient Assyrian city on the Tigris and traditional capital of Assyria; just to the south of the modern city of Mosul in Iraq","assur, asur","5","263739","0.547598675575644",""
"2277","asarabacca","noun","thick creeping evergreen herb of western Europe","asarum europaeum","10","5786","0.666666222835506",""
"2278","ascendant","noun","someone from whom you are descended (but usually more remote than a grandparent)","ancestor, antecedent, ascendent, root","9","1117908","0.642770781811386",""
"2279","asceticism","noun","rigorous self-denial and active self-restraint","ascesis","10","1622435","0.666541328283416",""
"2280","ascendency","noun","the state that exists when one person or group has power over another","ascendance, ascendancy, ascendence, control, dominance","10","1384622","0.666559700575804",""
"2281","asmara","noun","the capital of Eritrea","asmera","6","247291","0.571409470078801",""
"2282","aspergillus","noun","genus of common molds causing food spoilage and some pathogenic to plants and animals","genus aspergillus","11","1761421","0.69034011470083",""
"2283","aspiring","adjective","desiring or striving for recognition or advancement","aspirant, wishful","8","3439092","0.618781934452967",""
"2284","assassin","noun","a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed","assassinator, bravo","8","2909358","0.618822859162448",""
"2285","assassinate","verb","destroy or damage seriously, as of someone's reputation","","11","1172120","0.690385641271188",""
"2286","assassinator","noun","a murderer (especially one who kills a prominent political figure) who kills by a surprise attack and often is hired to do the deed","assassin, bravo","12","5355","0.714285303751548",""
"2287","assembler","noun","a program to convert assembly language into machine language","assembly program","9","2028390","0.642700442336599",""
"2288","assemblyman","noun","someone who is a member of a legislative assembly","","11","2766376","0.690262476694933",""
"2289","asserted","adjective","confidently declared to be so","","8","30954002","0.616656264403228",""
"2290","asset","noun","a useful or valuable quality","plus","5","40168723","0.544515807802347",""
"2291","assiduous","adjective","marked by care and persistent effort","sedulous","9","1122911","0.642770395303589",""
"2292","assimilation","noun","the process of assimilating new ideas into an existing cognitive structure","acculturation","12","9557495","0.713547351204768",""
"2293","assize","noun","an ancient writ issued by a court of assize to the sheriff for the recovery of property","","6","762872","0.571369638762257",""
"2294","assiduity","noun","great and constant diligence and attention","assiduousness, concentration","9","645883","0.642807248200164",""
"2295","associative","adjective","characterized by or causing or resulting from the process of bringing ideas or events together in memory or imagination","associatory","11","3782755","0.690183956125559",""
"2296","association","noun","a social or business relationship","affiliation, tie, tie-up","11","511769214","0.650939357412727",""
"2297","asteroidea","noun","sea stars","class asteroidea","10","61850","0.666661891599617",""
"2298","astringent","adjective","sour or bitter in taste","acerb, acerbic","10","1712706","0.666534354378684",""
"2299","astrologer","noun","someone who predicts the future by the positions of the planets and sun and Moon","astrologist","10","827139","0.666602769040005",""
"2300","astronautic","adjective","of or belonging to astronauts or the science of astronautics","astronautical","11","23663","0.690474365553706",""
"2301","astrophysics","noun","the branch of astronomy concerned with the physical and chemical properties of celestial bodies","","12","2409800","0.714099547856917",""
"2302","athenaeum","noun","a literary or scientific association for the promotion of learning","atheneum","9","1586816","0.642734556227088",""
"2303","athletics","noun","a contest between athletes","athletic competition, athletic contest","9","8216045","0.642222413772754",""
"2304","attlee","noun","British statesman and leader of the Labour Party who instituted the welfare state in Britain (1883-1967)","1st earl attlee, clement attlee, clement richard attlee","6","543890","0.571386556261853",""
"2305","ataraxic","adjective","tending to soothe or tranquilize","ataractic, sedative, tranquilising, tranquilizing, tranquillising, tranquillizing","8","13118","0.619046608781286",""
"2306","atmosphere","noun","a particular environment or surrounding influence","ambiance, ambience","10","73384029","0.660997371530972",""
"2307","atlantis","noun","according to legend, an island in the Atlantic Ocean that Plato said was swallowed by an earthquake","","8","1805297","0.618908153622825",""
"2308","atmospherics","noun","a crackling or hissing noise caused by electrical interference","atmospheric static, static","12","229886","0.714267957562811",""
"2309","atoll","noun","an island consisting of a circular coral reef surrounding a lagoon","","5","1953713","0.547468116285548",""
"2310","attack","noun","ideas or actions intended to deal with a problem or situation","approach, plan of attack","6","127399202","0.561586322956754",""
"2311","attachment","noun","the act of attaching or affixing something","affixation","10","49503690","0.662842252048115",""
"2312","attainder","noun","cancellation of civil rights","civil death","9","1026286","0.642777860087903",""
"2313","attempt","verb","make an effort or attempt","assay, essay, seek, try","7","163244372","0.582626620761293",""
"2314","attention","noun","the process whereby a person concentrates on some features of the environment to the (relative) exclusion of others","attending","9","297126350","0.619902588543462",""
"2315","attestator","noun","(law) a person who attests to the genuineness of a document or signature by adding their own signature","attestant, attestor, witness","10","411","0.66666663808224",""
"2316","attitude","noun","the arrangement of the body and its limbs","position, posture","8","88460445","0.612213592282833",""
"2317","attracter","noun","(physics) a point in the ideal multidimensional phase space that is used to describe a system toward which the system tends to evolve regardless of the starting conditions of the system","attractor","9","3181","0.642856900275795",""
"2318","attrited","adjective","worn by rubbing or friction","","8","26613","0.619045566222276",""
"2319","austereness","noun","extreme plainness","severeness, severity","11","3736","0.690475905018203",""
"2320","australasia","noun","Australia, New Zealand, and neighboring islands in the South Pacific","","11","1305561","0.690375332259197",""
"2321","audibility","noun","quality or fact or degree of being audible or perceptible by the ear","audibleness","10","306697","0.666642975894108",""
